chi-0_fa,chi-1_fa,chi-2_fa,chi-3_fa,chi-4_fa,chi-5_fa,Z-0_fa,Z-1_fa,Z-2_fa,Z-3_fa,Z-4_fa,Z-5_fa,I-0_fa,I-1_fa,I-2_fa,I-3_fa,I-4_fa,I-5_fa,T-0_fa,T-1_fa,T-2_fa,T-3_fa,T-4_fa,T-5_fa,S-0_fa,S-1_fa,S-2_fa,S-3_fa,S-4_fa,S-5_fa,chi-0_ma,chi-1_ma,chi-2_ma,chi-3_ma,chi-4_ma,chi-5_ma,Z-0_ma,Z-1_ma,Z-2_ma,Z-3_ma,Z-4_ma,Z-5_ma,I-0_ma,I-1_ma,I-2_ma,I-3_ma,I-4_ma,I-5_ma,T-0_ma,T-1_ma,T-2_ma,T-3_ma,T-4_ma,T-5_ma,S-0_ma,S-1_ma,S-2_ma,S-3_ma,S-4_ma,S-5_ma,chi-0_md,chi-1_md,chi-2_md,chi-3_md,chi-4_md,chi-5_md,Z-0_md,Z-1_md,Z-2_md,Z-3_md,Z-4_md,Z-5_md,I-0_md,I-1_md,I-2_md,I-3_md,I-4_md,I-5_md,T-0_md,T-1_md,T-2_md,T-3_md,T-4_md,T-5_md,S-0_md,S-1_md,S-2_md,S-3_md,S-4_md,S-5_md,distance,barrier,smiles,filename
172.8523,356.1869999999999,659.9830000000002,851.9994,1209.2282,736.4102,7737.0,11742.0,9748.0,7810.0,3834.0,1480.0,29.0,58.0,110.0,142.0,208.0,120.0,168.0,430.0,656.0,718.0,614.0,484.0,12.3197,32.2282,52.1038,62.823,62.4776,39.0168,172.8523,356.1869999999999,659.9830000000002,851.9994,1209.2282,736.4102,7737.0,11742.0,9748.0,7810.0,3834.0,1480.0,29.0,58.0,110.0,142.0,208.0,120.0,168.0,430.0,656.0,718.0,614.0,484.0,12.3197,32.2282,52.1038,62.823,62.4776,39.0168,172.8523,356.1869999999999,659.9830000000002,851.9994,1209.2282,736.4102,7737.0,11742.0,9748.0,7810.0,3834.0,1480.0,29.0,58.0,110.0,142.0,208.0,120.0,168.0,430.0,656.0,718.0,614.0,484.0,12.3197,32.2282,52.1038,62.823,62.4776,39.0168,0.9386,10.4,[Ir]([As+](C)(C)C)([N+]1=COCC1)(C#[N+][H])([Cl])[H],ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1
184.1243,387.261,682.4312,930.7194,1290.811,942.326,6503.0,5214.0,8286.0,6060.0,3686.0,1918.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.2471,30.7186,48.1474,65.3338,67.0472,50.6038,184.1243,387.261,682.4312,930.7194,1290.811,942.326,6503.0,5214.0,8286.0,6060.0,3686.0,1918.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.2471,30.7186,48.1474,65.3338,67.0472,50.6038,184.1243,387.261,682.4312,930.7194,1290.811,942.326,6503.0,5214.0,8286.0,6060.0,3686.0,1918.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.2471,30.7186,48.1474,65.3338,67.0472,50.6038,0.9523,12.5,[Ir]([N+](C)(C)C)([n+]1ccccc1)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1
178.513,386.529,665.431,740.2892,795.3910000000002,790.7502,7723.0,9802.0,7764.0,8946.0,6144.0,2828.0,29.0,60.0,102.0,120.0,128.0,126.0,162.0,400.0,556.0,588.0,552.0,512.0,13.1352,32.349000000000004,48.3278,55.0642,55.4682,47.415,178.513,386.529,665.431,740.2892,795.3910000000002,790.7502,7723.0,9802.0,7764.0,8946.0,6144.0,2828.0,29.0,60.0,102.0,120.0,128.0,126.0,162.0,400.0,556.0,588.0,552.0,512.0,13.1352,32.349000000000004,48.3278,55.0642,55.4682,47.415,178.513,386.529,665.431,740.2892,795.3910000000002,790.7502,7723.0,9802.0,7764.0,8946.0,6144.0,2828.0,29.0,60.0,102.0,120.0,128.0,126.0,162.0,400.0,556.0,588.0,552.0,512.0,13.1352,32.349000000000004,48.3278,55.0642,55.4682,47.415,0.9019,10.1,[Ir](n1ccnc1)([n+]1ccccc1)(C#[N+]C)([Br])[H],ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1
179.9752,380.214,658.5552,757.4906,901.4412,820.5596,6601.0,5540.0,7514.0,8130.0,3350.0,2324.0,27.0,56.0,96.0,120.0,136.0,124.0,152.0,388.0,576.0,592.0,558.0,480.0,12.0043,29.9412,45.5076,52.6556,52.74,46.0596,179.9752,380.214,658.5552,757.4906,901.4412,820.5596,6601.0,5540.0,7514.0,8130.0,3350.0,2324.0,27.0,56.0,96.0,120.0,136.0,124.0,152.0,388.0,576.0,592.0,558.0,480.0,12.0043,29.9412,45.5076,52.6556,52.74,46.0596,179.9752,380.214,658.5552,757.4906,901.4412,820.5596,6601.0,5540.0,7514.0,8130.0,3350.0,2324.0,27.0,56.0,96.0,120.0,136.0,124.0,152.0,388.0,576.0,592.0,558.0,480.0,12.0043,29.9412,45.5076,52.6556,52.74,46.0596,0.9973,17.3,[Ir](n1ccnc1)([N+]1=COCC1)(C#[N+][H])(N=C=O)[H],ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1
179.6415,365.942,676.6276,994.992,1614.733,1052.568,7659.0,11486.0,10656.0,7306.0,2968.0,972.0,32.0,62.0,120.0,172.0,296.0,180.0,182.0,474.0,760.0,944.0,818.0,504.0,12.3651,32.4794,53.9472,74.9598,77.9864,45.4212,179.6415,365.942,676.6276,994.992,1614.733,1052.568,7659.0,11486.0,10656.0,7306.0,2968.0,972.0,32.0,62.0,120.0,172.0,296.0,180.0,182.0,474.0,760.0,944.0,818.0,504.0,12.3651,32.4794,53.9472,74.9598,77.9864,45.4212,179.6415,365.942,676.6276,994.992,1614.733,1052.568,7659.0,11486.0,10656.0,7306.0,2968.0,972.0,32.0,62.0,120.0,172.0,296.0,180.0,182.0,474.0,760.0,944.0,818.0,504.0,12.3651,32.4794,53.9472,74.9598,77.9864,45.4212,0.8731,7.4,[Ir]([As+](C)(C)C)([N+](C)(C)C)(C#[O+])(S)[H],ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1
170.2425,369.235,638.2466,739.0594,850.2984,779.1004,6525.0,5290.0,7372.0,6990.0,2990.0,1882.0,27.0,56.0,96.0,120.0,136.0,124.0,152.0,388.0,576.0,592.0,558.0,480.0,11.6387,29.4724,45.088,51.8224,51.0488,43.3612,170.2425,369.235,638.2466,739.0594,850.2984,779.1004,6525.0,5290.0,7372.0,6990.0,2990.0,1882.0,27.0,56.0,96.0,120.0,136.0,124.0,152.0,388.0,576.0,592.0,558.0,480.0,11.6387,29.4724,45.088,51.8224,51.0488,43.3612,170.2425,369.235,638.2466,739.0594,850.2984,779.1004,6525.0,5290.0,7372.0,6990.0,2990.0,1882.0,27.0,56.0,96.0,120.0,136.0,124.0,152.0,388.0,576.0,592.0,558.0,480.0,11.6387,29.4724,45.088,51.8224,51.0488,43.3612,1.0172,10.7,[Ir](n1ccnc1)([N+]1=COCC1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
219.6229,459.78,807.4774,1118.8384,1540.3142,1849.6322,6769.0,6964.0,9320.0,9354.0,5526.0,3044.0,38.0,76.0,140.0,196.0,264.0,320.0,216.0,562.0,846.0,1080.0,1184.0,998.0,14.6481,38.1444,61.3578,81.181,95.4062,90.3772,219.6229,459.78,807.4774,1118.8384,1540.3142,1849.6322,6769.0,6964.0,9320.0,9354.0,5526.0,3044.0,38.0,76.0,140.0,196.0,264.0,320.0,216.0,562.0,846.0,1080.0,1184.0,998.0,14.6481,38.1444,61.3578,81.181,95.4062,90.3772,219.6229,459.78,807.4774,1118.8384,1540.3142,1849.6322,6769.0,6964.0,9320.0,9354.0,5526.0,3044.0,38.0,76.0,140.0,196.0,264.0,320.0,216.0,562.0,846.0,1080.0,1184.0,998.0,14.6481,38.1444,61.3578,81.181,95.4062,90.3772,0.9387,8.9,[Ir]([P+](CC)(CC)CC)(n1ccnc1)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1
195.7665,389.859,708.8678,1034.6206,1733.3414,1209.2192,6687.0,6828.0,9612.0,7064.0,3224.0,1856.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,12.5356,32.16,52.6732,75.408,81.978,58.5602,195.7665,389.859,708.8678,1034.6206,1733.3414,1209.2192,6687.0,6828.0,9612.0,7064.0,3224.0,1856.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,12.5356,32.16,52.6732,75.408,81.978,58.5602,195.7665,389.859,708.8678,1034.6206,1733.3414,1209.2192,6687.0,6828.0,9612.0,7064.0,3224.0,1856.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,12.5356,32.16,52.6732,75.408,81.978,58.5602,0.9384,14.9,[Ir]([P+](C)(C)C)([N+](C)(C)C)(C#[O+])(N=C=O)[H],ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1
196.105,409.576,712.1998,952.6656,1383.9514,1030.4162,6565.0,5466.0,8286.0,7324.0,3998.0,2476.0,32.0,64.0,112.0,156.0,232.0,166.0,176.0,450.0,692.0,836.0,766.0,620.0,12.7792,31.7732,49.1916,67.2556,70.8472,57.5134,196.105,409.576,712.1998,952.6656,1383.9514,1030.4162,6565.0,5466.0,8286.0,7324.0,3998.0,2476.0,32.0,64.0,112.0,156.0,232.0,166.0,176.0,450.0,692.0,836.0,766.0,620.0,12.7792,31.7732,49.1916,67.2556,70.8472,57.5134,196.105,409.576,712.1998,952.6656,1383.9514,1030.4162,6565.0,5466.0,8286.0,7324.0,3998.0,2476.0,32.0,64.0,112.0,156.0,232.0,166.0,176.0,450.0,692.0,836.0,766.0,620.0,12.7792,31.7732,49.1916,67.2556,70.8472,57.5134,0.9783,16.4,[Ir]([N+](C)(C)C)([n+]1ccccc1)(C#[N+][H])(N=C=O)[H],ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1
175.4333,355.376,608.3964,877.2264,1212.1052,887.4604,7567.0,10166.0,9940.0,7342.0,4584.0,2242.0,29.0,58.0,104.0,144.0,210.0,140.0,162.0,416.0,636.0,750.0,628.0,444.0,12.8141,32.8722,51.8028,65.24600000000001,65.8506,47.2408,175.4333,355.376,608.3964,877.2264,1212.1052,887.4604,7567.0,10166.0,9940.0,7342.0,4584.0,2242.0,29.0,58.0,104.0,144.0,210.0,140.0,162.0,416.0,636.0,750.0,628.0,444.0,12.8141,32.8722,51.8028,65.24600000000001,65.8506,47.2408,175.4333,355.376,608.3964,877.2264,1212.1052,887.4604,7567.0,10166.0,9940.0,7342.0,4584.0,2242.0,29.0,58.0,104.0,144.0,210.0,140.0,162.0,416.0,636.0,750.0,628.0,444.0,12.8141,32.8722,51.8028,65.24600000000001,65.8506,47.2408,0.9598,8.9,[Ir]([n+]1ccncc1)([As+](C)(C)C)(C#[O+])(C#N)[H],ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1
308.1658,663.545,1103.4592,1616.5464,2233.556,2553.712,7333.0,9466.0,12494.0,13508.0,13664.0,11710.0,54.0,112.0,194.0,282.0,394.0,428.0,306.0,800.0,1260.0,1642.0,1886.0,2174.0,22.446,58.736,94.881,130.0582,158.159,177.6626,308.1658,663.545,1103.4592,1616.5464,2233.556,2553.712,7333.0,9466.0,12494.0,13508.0,13664.0,11710.0,54.0,112.0,194.0,282.0,394.0,428.0,306.0,800.0,1260.0,1642.0,1886.0,2174.0,22.446,58.736,94.881,130.0582,158.159,177.6626,308.1658,663.545,1103.4592,1616.5464,2233.556,2553.712,7333.0,9466.0,12494.0,13508.0,13664.0,11710.0,54.0,112.0,194.0,282.0,394.0,428.0,306.0,800.0,1260.0,1642.0,1886.0,2174.0,22.446,58.736,94.881,130.0582,158.159,177.6626,0.9409,5.4,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([P+](C)(C)C)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1
195.7755,397.4894,711.5294,985.397,1418.197,1211.3126,7625.0,10426.0,11400.0,8574.0,4478.0,2304.0,31.0,62.0,116.0,158.0,232.0,180.0,178.0,462.0,718.0,842.0,774.0,568.0,12.9679,33.7606,55.682,69.667,72.8808,57.0868,195.7755,397.4894,711.5294,985.397,1418.197,1211.3126,7625.0,10426.0,11400.0,8574.0,4478.0,2304.0,31.0,62.0,116.0,158.0,232.0,180.0,178.0,462.0,718.0,842.0,774.0,568.0,12.9679,33.7606,55.682,69.667,72.8808,57.0868,195.7755,397.4894,711.5294,985.397,1418.197,1211.3126,7625.0,10426.0,11400.0,8574.0,4478.0,2304.0,31.0,62.0,116.0,158.0,232.0,180.0,178.0,462.0,718.0,842.0,774.0,568.0,12.9679,33.7606,55.682,69.667,72.8808,57.0868,0.959,6.0,[Ir]([As+](C)(C)C)([N+]1=COCC1)(C#[N+][H])([N+](=O)([O-]))[H],ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1
184.2297,379.727,661.62,791.6798,899.7958,859.6138,6651.0,5608.0,7726.0,8108.0,4448.0,2590.0,27.0,56.0,96.0,122.0,136.0,126.0,152.0,386.0,564.0,606.0,552.0,450.0,12.4307,30.556,46.06800000000001,54.7998,54.8132,47.6158,184.2297,379.727,661.62,791.6798,899.7958,859.6138,6651.0,5608.0,7726.0,8108.0,4448.0,2590.0,27.0,56.0,96.0,122.0,136.0,126.0,152.0,386.0,564.0,606.0,552.0,450.0,12.4307,30.556,46.06800000000001,54.7998,54.8132,47.6158,184.2297,379.727,661.62,791.6798,899.7958,859.6138,6651.0,5608.0,7726.0,8108.0,4448.0,2590.0,27.0,56.0,96.0,122.0,136.0,126.0,152.0,386.0,564.0,606.0,552.0,450.0,12.4307,30.556,46.06800000000001,54.7998,54.8132,47.6158,0.9733,21.0,[Ir]([n+]1ccncc1)([N+]1=COCC1)(C#[O+])(N=C=O)[H],ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1
206.2335,445.109,744.8498,898.6604,1136.4278,1253.4284,6889.0,5732.0,8230.0,10956.0,6280.0,3860.0,33.0,68.0,114.0,140.0,182.0,200.0,182.0,452.0,660.0,810.0,844.0,752.0,14.7308,35.7242,53.0376,66.3898,76.5254,72.3366,206.2335,445.109,744.8498,898.6604,1136.4278,1253.4284,6889.0,5732.0,8230.0,10956.0,6280.0,3860.0,33.0,68.0,114.0,140.0,182.0,200.0,182.0,452.0,660.0,810.0,844.0,752.0,14.7308,35.7242,53.0376,66.3898,76.5254,72.3366,206.2335,445.109,744.8498,898.6604,1136.4278,1253.4284,6889.0,5732.0,8230.0,10956.0,6280.0,3860.0,33.0,68.0,114.0,140.0,182.0,200.0,182.0,452.0,660.0,810.0,844.0,752.0,14.7308,35.7242,53.0376,66.3898,76.5254,72.3366,1.0054,15.0,[Ir]([n+]1ccncc1)([C-]1N(C)C=CN(C)1)(C#[N+][H])(N=C=S)[H],ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
204.4643,426.004,769.8052,1047.6954,1735.441,1352.075,6635.0,6686.0,9420.0,6800.0,3508.0,1880.0,37.0,72.0,136.0,182.0,318.0,232.0,208.0,526.0,818.0,1050.0,1060.0,902.0,13.2032,34.5864,55.993,78.5728,87.9204,69.839,204.4643,426.004,769.8052,1047.6954,1735.441,1352.075,6635.0,6686.0,9420.0,6800.0,3508.0,1880.0,37.0,72.0,136.0,182.0,318.0,232.0,208.0,526.0,818.0,1050.0,1060.0,902.0,13.2032,34.5864,55.993,78.5728,87.9204,69.839,204.4643,426.004,769.8052,1047.6954,1735.441,1352.075,6635.0,6686.0,9420.0,6800.0,3508.0,1880.0,37.0,72.0,136.0,182.0,318.0,232.0,208.0,526.0,818.0,1050.0,1060.0,902.0,13.2032,34.5864,55.993,78.5728,87.9204,69.839,0.8769,7.9,[Ir]([P+](C)(C)C)([N+](C)(C)C)(C#[N+]C)(C#C[H])[H],ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
193.857,398.24,702.7398,952.0416,1346.3834,989.2882,6579.0,5464.0,8428.0,7214.0,4026.0,2466.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.6127,31.1874,48.567,66.137,68.7236,53.841,193.857,398.24,702.7398,952.0416,1346.3834,989.2882,6579.0,5464.0,8428.0,7214.0,4026.0,2466.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.6127,31.1874,48.567,66.137,68.7236,53.841,193.857,398.24,702.7398,952.0416,1346.3834,989.2882,6579.0,5464.0,8428.0,7214.0,4026.0,2466.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.6127,31.1874,48.567,66.137,68.7236,53.841,0.961,18.7,[Ir]([N+](C)(C)C)([n+]1ccccc1)(C#[O+])(N=C=O)[H],ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1
255.2181,531.0269999999998,963.23,1225.9006,1727.0608,2171.1574,6885.0,7356.0,9508.0,11748.0,6878.0,4240.0,43.0,86.0,162.0,212.0,288.0,366.0,248.0,632.0,928.0,1194.0,1386.0,1350.0,16.1542,42.0314,67.0444,88.2486,107.3358,110.1132,255.2181,531.0269999999998,963.23,1225.9006,1727.0608,2171.1574,6885.0,7356.0,9508.0,11748.0,6878.0,4240.0,43.0,86.0,162.0,212.0,288.0,366.0,248.0,632.0,928.0,1194.0,1386.0,1350.0,16.1542,42.0314,67.0444,88.2486,107.3358,110.1132,255.2181,531.0269999999998,963.23,1225.9006,1727.0608,2171.1574,6885.0,7356.0,9508.0,11748.0,6878.0,4240.0,43.0,86.0,162.0,212.0,288.0,366.0,248.0,632.0,928.0,1194.0,1386.0,1350.0,16.1542,42.0314,67.0444,88.2486,107.3358,110.1132,0.9444,12.6,[Ir]([P+](CC)(CC)CC)([N+]1=COCC1)(C#[N+]C)(N=C=O)[H],ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1
170.9865,364.765,654.674,759.6212,833.779,682.1102,6765.0,6958.0,6964.0,7364.0,4228.0,2004.0,27.0,56.0,98.0,122.0,132.0,108.0,154.0,390.0,564.0,584.0,506.0,426.0,12.0563,30.1516,45.9858,53.4378,50.8356,39.1968,170.9865,364.765,654.674,759.6212,833.779,682.1102,6765.0,6958.0,6964.0,7364.0,4228.0,2004.0,27.0,56.0,98.0,122.0,132.0,108.0,154.0,390.0,564.0,584.0,506.0,426.0,12.0563,30.1516,45.9858,53.4378,50.8356,39.1968,170.9865,364.765,654.674,759.6212,833.779,682.1102,6765.0,6958.0,6964.0,7364.0,4228.0,2004.0,27.0,56.0,98.0,122.0,132.0,108.0,154.0,390.0,564.0,584.0,506.0,426.0,12.0563,30.1516,45.9858,53.4378,50.8356,39.1968,0.9567,12.8,[Ir]([N+]1=COCC1)([n+]1ccccc1)(C#[N+][H])([Cl])[H],ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1
161.4536,345.399,585.68,675.8764,736.579,640.8332,6761.0,6936.0,6904.0,7014.0,4238.0,1836.0,25.0,52.0,86.0,106.0,116.0,100.0,138.0,346.0,498.0,520.0,454.0,368.0,11.7817,28.9972,43.2026,49.363,47.3884,36.4648,161.4536,345.399,585.68,675.8764,736.579,640.8332,6761.0,6936.0,6904.0,7014.0,4238.0,1836.0,25.0,52.0,86.0,106.0,116.0,100.0,138.0,346.0,498.0,520.0,454.0,368.0,11.7817,28.9972,43.2026,49.363,47.3884,36.4648,161.4536,345.399,585.68,675.8764,736.579,640.8332,6761.0,6936.0,6904.0,7014.0,4238.0,1836.0,25.0,52.0,86.0,106.0,116.0,100.0,138.0,346.0,498.0,520.0,454.0,368.0,11.7817,28.9972,43.2026,49.363,47.3884,36.4648,0.9851,13.8,[Ir]([n+]1ccncc1)(n1ccnc1)(C#[N+][H])([Cl])[H],ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1
222.416,480.897,815.8028,933.8604,1173.0488,1405.9954,6927.0,5838.0,8338.0,11762.0,6952.0,4306.0,36.0,74.0,126.0,146.0,188.0,224.0,200.0,488.0,690.0,852.0,928.0,890.0,15.5975,38.0336,56.14,69.1952,81.6788,81.2454,222.416,480.897,815.8028,933.8604,1173.0488,1405.9954,6927.0,5838.0,8338.0,11762.0,6952.0,4306.0,36.0,74.0,126.0,146.0,188.0,224.0,200.0,488.0,690.0,852.0,928.0,890.0,15.5975,38.0336,56.14,69.1952,81.6788,81.2454,222.416,480.897,815.8028,933.8604,1173.0488,1405.9954,6927.0,5838.0,8338.0,11762.0,6952.0,4306.0,36.0,74.0,126.0,146.0,188.0,224.0,200.0,488.0,690.0,852.0,928.0,890.0,15.5975,38.0336,56.14,69.1952,81.6788,81.2454,0.9951,15.9,[Ir]([n+]1ccncc1)([C-]1N(C)C=CN(C)1)(C#[N+]C)(N=C=S)[H],ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
210.2002,442.753,764.3380000000002,1016.3648,1547.5672,1366.7372,7849.0,10504.0,10438.0,11696.0,7152.0,4134.0,36.0,72.0,130.0,168.0,266.0,224.0,202.0,510.0,782.0,984.0,998.0,912.0,15.1615,38.4322,60.184,77.8546,91.3578,79.8112,210.2002,442.753,764.3380000000002,1016.3648,1547.5672,1366.7372,7849.0,10504.0,10438.0,11696.0,7152.0,4134.0,36.0,72.0,130.0,168.0,266.0,224.0,202.0,510.0,782.0,984.0,998.0,912.0,15.1615,38.4322,60.184,77.8546,91.3578,79.8112,210.2002,442.753,764.3380000000002,1016.3648,1547.5672,1366.7372,7849.0,10504.0,10438.0,11696.0,7152.0,4134.0,36.0,72.0,130.0,168.0,266.0,224.0,202.0,510.0,782.0,984.0,998.0,912.0,15.1615,38.4322,60.184,77.8546,91.3578,79.8112,0.9637,11.2,[Ir]([As+](C)(C)C)([C-]1N(C)C=CN(C)1)(C#[N+][H])(N=C=S)[H],ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
181.648,364.356,638.8238,988.7056,1635.1962,1168.112,8513.0,14940.0,13358.0,8714.0,3664.0,1238.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,13.4113,36.166,59.997,79.2838,84.6352,54.723,181.648,364.356,638.8238,988.7056,1635.1962,1168.112,8513.0,14940.0,13358.0,8714.0,3664.0,1238.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,13.4113,36.166,59.997,79.2838,84.6352,54.723,181.648,364.356,638.8238,988.7056,1635.1962,1168.112,8513.0,14940.0,13358.0,8714.0,3664.0,1238.0,33.0,64.0,122.0,174.0,304.0,194.0,186.0,482.0,774.0,976.0,890.0,590.0,13.4113,36.166,59.997,79.2838,84.6352,54.723,0.8397,3.2,[Ir]([As+](C)(C)C)([As+](C)(C)C)(C#[N+][H])(C#N)[H],ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1
253.4557,546.01,943.8496,1060.287,1433.8816,1770.957,6775.0,5732.0,8756.0,12280.0,7122.0,4488.0,41.0,84.0,148.0,166.0,228.0,284.0,232.0,566.0,808.0,1026.0,1168.0,1130.0,16.2305,41.0452,61.9832,77.1394,96.2516,96.01,253.4557,546.01,943.8496,1060.287,1433.8816,1770.957,6775.0,5732.0,8756.0,12280.0,7122.0,4488.0,41.0,84.0,148.0,166.0,228.0,284.0,232.0,566.0,808.0,1026.0,1168.0,1130.0,16.2305,41.0452,61.9832,77.1394,96.2516,96.01,253.4557,546.01,943.8496,1060.287,1433.8816,1770.957,6775.0,5732.0,8756.0,12280.0,7122.0,4488.0,41.0,84.0,148.0,166.0,228.0,284.0,232.0,566.0,808.0,1026.0,1168.0,1130.0,16.2305,41.0452,61.9832,77.1394,96.2516,96.01,1.0188,18.6,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)C=CN(C)1)(C#[N+]C)(N=C=O)[H],ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1
175.6309,360.038,619.7852,860.0826,1237.8442,883.0556,6923.0,7022.0,8954.0,8764.0,3912.0,2760.0,29.0,58.0,104.0,142.0,210.0,140.0,162.0,418.0,648.0,738.0,644.0,476.0,12.9211,32.0836,50.2876,63.8068,66.965,51.1768,175.6309,360.038,619.7852,860.0826,1237.8442,883.0556,6923.0,7022.0,8954.0,8764.0,3912.0,2760.0,29.0,58.0,104.0,142.0,210.0,140.0,162.0,418.0,648.0,738.0,644.0,476.0,12.9211,32.0836,50.2876,63.8068,66.965,51.1768,175.6309,360.038,619.7852,860.0826,1237.8442,883.0556,6923.0,7022.0,8954.0,8764.0,3912.0,2760.0,29.0,58.0,104.0,142.0,210.0,140.0,162.0,418.0,648.0,738.0,644.0,476.0,12.9211,32.0836,50.2876,63.8068,66.965,51.1768,0.9432,14.4,[Ir]([P+](C)(C)C)(n1ccnc1)(C#[O+])(N=C=S)[H],ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1
263.1357,568.45,1012.4016,1160.9589999999996,1533.7616,1920.029,6777.0,5756.0,8812.0,12362.0,7466.0,4580.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,16.5043,42.1848,64.7804,81.35,101.0616,101.5896,263.1357,568.45,1012.4016,1160.9589999999996,1533.7616,1920.029,6777.0,5756.0,8812.0,12362.0,7466.0,4580.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,16.5043,42.1848,64.7804,81.35,101.0616,101.5896,263.1357,568.45,1012.4016,1160.9589999999996,1533.7616,1920.029,6777.0,5756.0,8812.0,12362.0,7466.0,4580.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,16.5043,42.1848,64.7804,81.35,101.0616,101.5896,0.9788,14.0,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)CCN(C)1)(C#[N+]C)(N=C=O)[H],ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1
